yemen_unscaled,yemen_monthly,isPartial,scale,yemen
100,36.0,,0.36,36.0
0,36.0,,0.36,0.0
0,36.0,,0.36,0.0
0,36.0,,0.36,0.0
0,36.0,,0.36,0.0
0,36.0,,0.36,0.0
100,26.0,False,0.26,26.0
0,26.0,,0.26,0.0
0,26.0,,0.26,0.0
0,26.0,,0.26,0.0
0,26.0,,0.26,0.0
0,26.0,,0.26,0.0
0,26.0,,0.26,0.0
0,26.0,,0.26,0.0
52,26.0,,0.26,13.52
0,26.0,,0.26,0.0
0,26.0,,0.26,0.0
0,26.0,,0.26,0.0
0,26.0,,0.26,0.0
0,26.0,,0.26,0.0
0,26.0,,0.26,0.0
0,26.0,,0.26,0.0
0,26.0,,0.26,0.0
0,26.0,,0.26,0.0
0,26.0,,0.26,0.0
0,26.0,,0.26,0.0
0,26.0,,0.26,0.0
0,26.0,,0.26,0.0
0,26.0,,0.26,0.0
68,26.0,,0.26,17.68
0,26.0,,0.26,0.0
0,26.0,,0.26,0.0
0,26.0,,0.26,0.0
0,26.0,,0.26,0.0
53,26.0,,0.26,13.780000000000001
0,26.0,,0.26,0.0
0,26.0,,0.26,0.0
0,33.0,False,0.33,0.0
0,33.0,,0.33,0.0
52,33.0,,0.33,17.16
0,33.0,,0.33,0.0
0,33.0,,0.33,0.0
0,33.0,,0.33,0.0
0,33.0,,0.33,0.0
0,33.0,,0.33,0.0
100,33.0,,0.33,33.0
0,33.0,,0.33,0.0
0,33.0,,0.33,0.0
0,33.0,,0.33,0.0
0,33.0,,0.33,0.0
0,33.0,,0.33,0.0
0,33.0,,0.33,0.0
49,33.0,,0.33,16.17
0,33.0,,0.33,0.0
0,33.0,,0.33,0.0
0,33.0,,0.33,0.0
0,33.0,,0.33,0.0
0,33.0,,0.33,0.0
0,33.0,,0.33,0.0
0,33.0,,0.33,0.0
50,33.0,,0.33,16.5
49,33.0,,0.33,16.17
0,33.0,,0.33,0.0
0,33.0,,0.33,0.0
0,33.0,,0.33,0.0
0,33.0,,0.33,0.0
49,33.0,,0.33,16.17
0,33.0,,0.33,0.0
0,53.0,False,0.53,0.0
51,53.0,,0.53,27.03
0,53.0,,0.53,0.0
0,53.0,,0.53,0.0
0,53.0,,0.53,0.0
0,53.0,,0.53,0.0
100,53.0,,0.53,53.0
0,53.0,,0.53,0.0
51,53.0,,0.53,27.03
52,53.0,,0.53,27.560000000000002
0,53.0,,0.53,0.0
0,53.0,,0.53,0.0
49,53.0,,0.53,25.970000000000002
0,53.0,,0.53,0.0
0,53.0,,0.53,0.0
51,53.0,,0.53,27.03
0,53.0,,0.53,0.0
61,53.0,,0.53,32.33
0,53.0,,0.53,0.0
0,53.0,,0.53,0.0
52,53.0,,0.53,27.560000000000002
50,53.0,,0.53,26.5
0,53.0,,0.53,0.0
0,53.0,,0.53,0.0
0,53.0,,0.53,0.0
0,53.0,,0.53,0.0
49,53.0,,0.53,25.970000000000002
0,53.0,,0.53,0.0
0,53.0,,0.53,0.0
0,27.0,False,0.27,0.0
0,27.0,,0.27,0.0
43,27.0,,0.27,11.610000000000001
0,27.0,,0.27,0.0
0,27.0,,0.27,0.0
0,27.0,,0.27,0.0
0,27.0,,0.27,0.0
0,27.0,,0.27,0.0
0,27.0,,0.27,0.0
0,27.0,,0.27,0.0
0,27.0,,0.27,0.0
0,27.0,,0.27,0.0
0,27.0,,0.27,0.0
0,27.0,,0.27,0.0
0,27.0,,0.27,0.0
0,27.0,,0.27,0.0
0,27.0,,0.27,0.0
0,27.0,,0.27,0.0
0,27.0,,0.27,0.0
100,27.0,,0.27,27.0
0,27.0,,0.27,0.0
0,27.0,,0.27,0.0
0,27.0,,0.27,0.0
41,27.0,,0.27,11.07
0,27.0,,0.27,0.0
34,27.0,,0.27,9.18
0,27.0,,0.27,0.0
0,27.0,,0.27,0.0
0,27.0,,0.27,0.0
0,27.0,,0.27,0.0
0,27.0,,0.27,0.0
0,24.0,False,0.24,0.0
0,24.0,,0.24,0.0
0,24.0,,0.24,0.0
0,24.0,,0.24,0.0
0,24.0,,0.24,0.0
0,24.0,,0.24,0.0
100,24.0,,0.24,24.0
0,24.0,,0.24,0.0
0,24.0,,0.24,0.0
0,24.0,,0.24,0.0
0,24.0,,0.24,0.0
0,24.0,,0.24,0.0
0,24.0,,0.24,0.0
0,24.0,,0.24,0.0
0,24.0,,0.24,0.0
0,24.0,,0.24,0.0
77,24.0,,0.24,18.48
0,24.0,,0.24,0.0
0,24.0,,0.24,0.0
0,24.0,,0.24,0.0
93,24.0,,0.24,22.32
0,24.0,,0.24,0.0
0,24.0,,0.24,0.0
0,24.0,,0.24,0.0
76,24.0,,0.24,18.24
0,24.0,,0.24,0.0
0,24.0,,0.24,0.0
0,24.0,,0.24,0.0
96,24.0,,0.24,23.04
0,24.0,,0.24,0.0
0,36.0,False,0.36,0.0
0,36.0,,0.36,0.0
48,36.0,,0.36,17.28
0,36.0,,0.36,0.0
0,36.0,,0.36,0.0
0,36.0,,0.36,0.0
0,36.0,,0.36,0.0
0,36.0,,0.36,0.0
0,36.0,,0.36,0.0
0,36.0,,0.36,0.0
0,36.0,,0.36,0.0
0,36.0,,0.36,0.0
0,36.0,,0.36,0.0
0,36.0,,0.36,0.0
0,36.0,,0.36,0.0
47,36.0,,0.36,16.919999999999998
0,36.0,,0.36,0.0
0,36.0,,0.36,0.0
0,36.0,,0.36,0.0
0,36.0,,0.36,0.0
0,36.0,,0.36,0.0
46,36.0,,0.36,16.56
0,36.0,,0.36,0.0
0,36.0,,0.36,0.0
100,36.0,,0.36,36.0
0,36.0,,0.36,0.0
0,36.0,,0.36,0.0
0,36.0,,0.36,0.0
93,36.0,,0.36,33.48
0,36.0,,0.36,0.0
47,36.0,,0.36,16.919999999999998
0,19.0,False,0.19,0.0
0,19.0,,0.19,0.0
0,19.0,,0.19,0.0
98,19.0,,0.19,18.62
0,19.0,,0.19,0.0
0,19.0,,0.19,0.0
100,19.0,,0.19,19.0
0,19.0,,0.19,0.0
0,19.0,,0.19,0.0
0,19.0,,0.19,0.0
0,19.0,,0.19,0.0
0,19.0,,0.19,0.0
0,19.0,,0.19,0.0
99,19.0,,0.19,18.81
0,19.0,,0.19,0.0
0,19.0,,0.19,0.0
0,19.0,,0.19,0.0
0,19.0,,0.19,0.0
96,19.0,,0.19,18.240000000000002
0,19.0,,0.19,0.0
0,19.0,,0.19,0.0
0,19.0,,0.19,0.0
0,19.0,,0.19,0.0
0,19.0,,0.19,0.0
0,19.0,,0.19,0.0
0,19.0,,0.19,0.0
0,19.0,,0.19,0.0
0,19.0,,0.19,0.0
0,19.0,,0.19,0.0
0,19.0,,0.19,0.0
100,5.0,False,0.05,5.0
0,5.0,,0.05,0.0
0,5.0,,0.05,0.0
0,5.0,,0.05,0.0
0,5.0,,0.05,0.0
0,5.0,,0.05,0.0
0,5.0,,0.05,0.0
0,5.0,,0.05,0.0
0,5.0,,0.05,0.0
0,5.0,,0.05,0.0
0,5.0,,0.05,0.0
0,5.0,,0.05,0.0
0,5.0,,0.05,0.0
0,5.0,,0.05,0.0
0,5.0,,0.05,0.0
0,5.0,,0.05,0.0
0,5.0,,0.05,0.0
0,5.0,,0.05,0.0
0,5.0,,0.05,0.0
0,5.0,,0.05,0.0
0,5.0,,0.05,0.0
0,5.0,,0.05,0.0
0,5.0,,0.05,0.0
0,5.0,,0.05,0.0
0,5.0,,0.05,0.0
0,5.0,,0.05,0.0
0,5.0,,0.05,0.0
0,5.0,,0.05,0.0
0,5.0,,0.05,0.0
0,5.0,,0.05,0.0
0,5.0,,0.05,0.0
0,22.0,False,0.22,0.0
0,22.0,,0.22,0.0
0,22.0,,0.22,0.0
0,22.0,,0.22,0.0
100,22.0,,0.22,22.0
0,22.0,,0.22,0.0
0,22.0,,0.22,0.0
0,22.0,,0.22,0.0
0,22.0,,0.22,0.0
0,22.0,,0.22,0.0
0,22.0,,0.22,0.0
0,22.0,,0.22,0.0
81,22.0,,0.22,17.82
82,22.0,,0.22,18.04
0,22.0,,0.22,0.0
0,22.0,,0.22,0.0
0,22.0,,0.22,0.0
0,22.0,,0.22,0.0
0,22.0,,0.22,0.0
0,22.0,,0.22,0.0
0,22.0,,0.22,0.0
0,22.0,,0.22,0.0
83,22.0,,0.22,18.26
0,22.0,,0.22,0.0
0,22.0,,0.22,0.0
0,22.0,,0.22,0.0
0,22.0,,0.22,0.0
0,22.0,,0.22,0.0
0,22.0,,0.22,0.0
81,22.0,,0.22,17.82
0,22.0,,0.22,0.0
0,31.0,False,0.31,0.0
0,31.0,,0.31,0.0
0,31.0,,0.31,0.0
0,31.0,,0.31,0.0
0,31.0,,0.31,0.0
0,31.0,,0.31,0.0
0,31.0,,0.31,0.0
0,31.0,,0.31,0.0
0,31.0,,0.31,0.0
0,31.0,,0.31,0.0
99,31.0,,0.31,30.69
0,31.0,,0.31,0.0
100,31.0,,0.31,31.0
0,31.0,,0.31,0.0
60,31.0,,0.31,18.6
0,31.0,,0.31,0.0
0,31.0,,0.31,0.0
48,31.0,,0.31,14.879999999999999
49,31.0,,0.31,15.19
0,31.0,,0.31,0.0
0,31.0,,0.31,0.0
0,31.0,,0.31,0.0
0,31.0,,0.31,0.0
0,31.0,,0.31,0.0
0,31.0,,0.31,0.0
0,31.0,,0.31,0.0
0,31.0,,0.31,0.0
0,31.0,,0.31,0.0
0,31.0,,0.31,0.0
0,31.0,,0.31,0.0
0,4.0,False,0.04,0.0
0,4.0,,0.04,0.0
0,4.0,,0.04,0.0
100,4.0,,0.04,4.0
0,4.0,,0.04,0.0
0,4.0,,0.04,0.0
0,4.0,,0.04,0.0
0,4.0,,0.04,0.0
0,4.0,,0.04,0.0
0,4.0,,0.04,0.0
0,4.0,,0.04,0.0
0,4.0,,0.04,0.0
0,4.0,,0.04,0.0
0,4.0,,0.04,0.0
0,4.0,,0.04,0.0
0,4.0,,0.04,0.0
0,4.0,,0.04,0.0
0,4.0,,0.04,0.0
0,4.0,,0.04,0.0
0,4.0,,0.04,0.0
0,4.0,,0.04,0.0
0,4.0,,0.04,0.0
0,4.0,,0.04,0.0
0,4.0,,0.04,0.0
0,4.0,,0.04,0.0
0,4.0,,0.04,0.0
0,4.0,,0.04,0.0
0,4.0,,0.04,0.0
0,4.0,,0.04,0.0
0,4.0,,0.04,0.0
0,4.0,,0.04,0.0
0,8.0,False,0.08,0.0
0,8.0,,0.08,0.0
0,8.0,,0.08,0.0
0,8.0,,0.08,0.0
0,8.0,,0.08,0.0
0,8.0,,0.08,0.0
0,8.0,,0.08,0.0
0,8.0,,0.08,0.0
100,8.0,,0.08,8.0
0,8.0,,0.08,0.0
0,8.0,,0.08,0.0
0,8.0,,0.08,0.0
0,8.0,,0.08,0.0
0,8.0,,0.08,0.0
0,8.0,,0.08,0.0
0,8.0,,0.08,0.0
0,8.0,,0.08,0.0
0,8.0,,0.08,0.0
0,8.0,,0.08,0.0
0,8.0,,0.08,0.0
0,8.0,,0.08,0.0
0,8.0,,0.08,0.0
0,8.0,,0.08,0.0
0,8.0,,0.08,0.0
0,8.0,,0.08,0.0
0,8.0,,0.08,0.0
0,8.0,,0.08,0.0
92,8.0,,0.08,7.36
0,8.0,,0.08,0.0
0,8.0,,0.08,0.0
0,20.0,False,0.2,0.0
0,20.0,,0.2,0.0
0,20.0,,0.2,0.0
0,20.0,,0.2,0.0
0,20.0,,0.2,0.0
51,20.0,,0.2,10.200000000000001
0,20.0,,0.2,0.0
0,20.0,,0.2,0.0
0,20.0,,0.2,0.0
0,20.0,,0.2,0.0
100,20.0,,0.2,20.0
0,20.0,,0.2,0.0
0,20.0,,0.2,0.0
0,20.0,,0.2,0.0
0,20.0,,0.2,0.0
0,20.0,,0.2,0.0
0,20.0,,0.2,0.0
0,20.0,,0.2,0.0
0,20.0,,0.2,0.0
0,20.0,,0.2,0.0
0,20.0,,0.2,0.0
63,20.0,,0.2,12.600000000000001
0,20.0,,0.2,0.0
0,20.0,,0.2,0.0
0,20.0,,0.2,0.0
58,20.0,,0.2,11.600000000000001
0,20.0,,0.2,0.0
0,20.0,,0.2,0.0
0,20.0,,0.2,0.0
0,20.0,,0.2,0.0
0,20.0,,0.2,0.0
0,26.0,False,0.26,0.0
0,26.0,,0.26,0.0
0,26.0,,0.26,0.0
0,26.0,,0.26,0.0
0,26.0,,0.26,0.0
0,26.0,,0.26,0.0
0,26.0,,0.26,0.0
0,26.0,,0.26,0.0
0,26.0,,0.26,0.0
0,26.0,,0.26,0.0
36,26.0,,0.26,9.36
0,26.0,,0.26,0.0
0,26.0,,0.26,0.0
0,26.0,,0.26,0.0
0,26.0,,0.26,0.0
0,26.0,,0.26,0.0
0,26.0,,0.26,0.0
35,26.0,,0.26,9.1
0,26.0,,0.26,0.0
0,26.0,,0.26,0.0
0,26.0,,0.26,0.0
0,26.0,,0.26,0.0
0,26.0,,0.26,0.0
0,26.0,,0.26,0.0
0,26.0,,0.26,0.0
0,26.0,,0.26,0.0
0,26.0,,0.26,0.0
100,26.0,,0.26,26.0
66,26.0,,0.26,17.16
0,26.0,,0.26,0.0
0,26.0,,0.26,0.0
0,12.0,False,0.12,0.0
0,12.0,,0.12,0.0
0,12.0,,0.12,0.0
0,12.0,,0.12,0.0
0,12.0,,0.12,0.0
0,12.0,,0.12,0.0
0,12.0,,0.12,0.0
0,12.0,,0.12,0.0
0,12.0,,0.12,0.0
0,12.0,,0.12,0.0
0,12.0,,0.12,0.0
0,12.0,,0.12,0.0
0,12.0,,0.12,0.0
0,12.0,,0.12,0.0
0,12.0,,0.12,0.0
0,12.0,,0.12,0.0
0,12.0,,0.12,0.0
0,12.0,,0.12,0.0
0,12.0,,0.12,0.0
0,12.0,,0.12,0.0
0,12.0,,0.12,0.0
100,12.0,,0.12,12.0
0,12.0,,0.12,0.0
0,12.0,,0.12,0.0
0,12.0,,0.12,0.0
0,12.0,,0.12,0.0
0,12.0,,0.12,0.0
48,12.0,,0.12,5.76
0,15.0,False,0.15,0.0
0,15.0,,0.15,0.0
0,15.0,,0.15,0.0
0,15.0,,0.15,0.0
0,15.0,,0.15,0.0
0,15.0,,0.15,0.0
81,15.0,,0.15,12.15
0,15.0,,0.15,0.0
0,15.0,,0.15,0.0
0,15.0,,0.15,0.0
0,15.0,,0.15,0.0
0,15.0,,0.15,0.0
0,15.0,,0.15,0.0
0,15.0,,0.15,0.0
0,15.0,,0.15,0.0
0,15.0,,0.15,0.0
0,15.0,,0.15,0.0
78,15.0,,0.15,11.7
0,15.0,,0.15,0.0
0,15.0,,0.15,0.0
0,15.0,,0.15,0.0
0,15.0,,0.15,0.0
0,15.0,,0.15,0.0
0,15.0,,0.15,0.0
80,15.0,,0.15,12.0
0,15.0,,0.15,0.0
0,15.0,,0.15,0.0
0,15.0,,0.15,0.0
0,15.0,,0.15,0.0
0,15.0,,0.15,0.0
100,15.0,,0.15,15.0
0,22.0,False,0.22,0.0
0,22.0,,0.22,0.0
50,22.0,,0.22,11.0
0,22.0,,0.22,0.0
0,22.0,,0.22,0.0
0,22.0,,0.22,0.0
0,22.0,,0.22,0.0
0,22.0,,0.22,0.0
0,22.0,,0.22,0.0
0,22.0,,0.22,0.0
51,22.0,,0.22,11.22
0,22.0,,0.22,0.0
0,22.0,,0.22,0.0
0,22.0,,0.22,0.0
0,22.0,,0.22,0.0
50,22.0,,0.22,11.0
0,22.0,,0.22,0.0
0,22.0,,0.22,0.0
53,22.0,,0.22,11.66
0,22.0,,0.22,0.0
0,22.0,,0.22,0.0
0,22.0,,0.22,0.0
0,22.0,,0.22,0.0
0,22.0,,0.22,0.0
0,22.0,,0.22,0.0
0,22.0,,0.22,0.0
0,22.0,,0.22,0.0
0,22.0,,0.22,0.0
100,22.0,,0.22,22.0
0,22.0,,0.22,0.0
0,11.0,False,0.11,0.0
0,11.0,,0.11,0.0
0,11.0,,0.11,0.0
0,11.0,,0.11,0.0
0,11.0,,0.11,0.0
0,11.0,,0.11,0.0
0,11.0,,0.11,0.0
0,11.0,,0.11,0.0
0,11.0,,0.11,0.0
0,11.0,,0.11,0.0
0,11.0,,0.11,0.0
0,11.0,,0.11,0.0
0,11.0,,0.11,0.0
0,11.0,,0.11,0.0
0,11.0,,0.11,0.0
49,11.0,,0.11,5.39
0,11.0,,0.11,0.0
0,11.0,,0.11,0.0
0,11.0,,0.11,0.0
0,11.0,,0.11,0.0
0,11.0,,0.11,0.0
0,11.0,,0.11,0.0
0,11.0,,0.11,0.0
0,11.0,,0.11,0.0
0,11.0,,0.11,0.0
0,11.0,,0.11,0.0
0,11.0,,0.11,0.0
0,11.0,,0.11,0.0
0,11.0,,0.11,0.0
100,11.0,,0.11,11.0
0,11.0,False,0.11,0.0
0,11.0,,0.11,0.0
0,11.0,,0.11,0.0
0,11.0,,0.11,0.0
0,11.0,,0.11,0.0
0,11.0,,0.11,0.0
0,11.0,,0.11,0.0
0,11.0,,0.11,0.0
0,11.0,,0.11,0.0
0,11.0,,0.11,0.0
0,11.0,,0.11,0.0
0,11.0,,0.11,0.0
100,11.0,,0.11,11.0
0,11.0,,0.11,0.0
0,11.0,,0.11,0.0
0,11.0,,0.11,0.0
0,11.0,,0.11,0.0
0,11.0,,0.11,0.0
84,11.0,,0.11,9.24
99,11.0,,0.11,10.89
0,11.0,,0.11,0.0
0,11.0,,0.11,0.0
0,11.0,,0.11,0.0
0,11.0,,0.11,0.0
0,11.0,,0.11,0.0
0,11.0,,0.11,0.0
0,11.0,,0.11,0.0
0,11.0,,0.11,0.0
0,11.0,,0.11,0.0
0,11.0,,0.11,0.0
0,11.0,,0.11,0.0
0,47.0,False,0.47,0.0
0,47.0,,0.47,0.0
30,47.0,,0.47,14.1
30,47.0,,0.47,14.1
0,47.0,,0.47,0.0
100,47.0,,0.47,47.0
0,47.0,,0.47,0.0
0,47.0,,0.47,0.0
0,47.0,,0.47,0.0
0,47.0,,0.47,0.0
0,47.0,,0.47,0.0
0,47.0,,0.47,0.0
0,47.0,,0.47,0.0
25,47.0,,0.47,11.75
26,47.0,,0.47,12.219999999999999
26,47.0,,0.47,12.219999999999999
0,47.0,,0.47,0.0
29,47.0,,0.47,13.629999999999999
25,47.0,,0.47,11.75
0,47.0,,0.47,0.0
0,47.0,,0.47,0.0
0,47.0,,0.47,0.0
0,47.0,,0.47,0.0
0,47.0,,0.47,0.0
29,47.0,,0.47,13.629999999999999
0,47.0,,0.47,0.0
0,47.0,,0.47,0.0
0,47.0,,0.47,0.0
24,47.0,,0.47,11.28
0,47.0,,0.47,0.0
0,47.0,,0.47,0.0
59,14.0,False,0.14,8.260000000000002
100,14.0,,0.14,14.000000000000002
0,14.0,,0.14,0.0
0,14.0,,0.14,0.0
0,14.0,,0.14,0.0
0,14.0,,0.14,0.0
0,14.0,,0.14,0.0
0,14.0,,0.14,0.0
0,14.0,,0.14,0.0
0,14.0,,0.14,0.0
0,14.0,,0.14,0.0
0,14.0,,0.14,0.0
0,14.0,,0.14,0.0
0,14.0,,0.14,0.0
0,14.0,,0.14,0.0
0,14.0,,0.14,0.0
0,14.0,,0.14,0.0
0,14.0,,0.14,0.0
0,14.0,,0.14,0.0
0,14.0,,0.14,0.0
0,14.0,,0.14,0.0
0,14.0,,0.14,0.0
0,14.0,,0.14,0.0
0,14.0,,0.14,0.0
0,14.0,,0.14,0.0
0,14.0,,0.14,0.0
0,14.0,,0.14,0.0
0,14.0,,0.14,0.0
57,14.0,,0.14,7.98
0,14.0,,0.14,0.0
0,14.0,False,0.14,0.0
0,14.0,,0.14,0.0
0,14.0,,0.14,0.0
0,14.0,,0.14,0.0
0,14.0,,0.14,0.0
0,14.0,,0.14,0.0
83,14.0,,0.14,11.620000000000001
0,14.0,,0.14,0.0
0,14.0,,0.14,0.0
0,14.0,,0.14,0.0
0,14.0,,0.14,0.0
0,14.0,,0.14,0.0
100,14.0,,0.14,14.000000000000002
0,14.0,,0.14,0.0
84,14.0,,0.14,11.760000000000002
0,14.0,,0.14,0.0
0,14.0,,0.14,0.0
87,14.0,,0.14,12.180000000000001
0,14.0,,0.14,0.0
0,14.0,,0.14,0.0
0,14.0,,0.14,0.0
0,14.0,,0.14,0.0
0,14.0,,0.14,0.0
0,14.0,,0.14,0.0
0,14.0,,0.14,0.0
0,14.0,,0.14,0.0
0,14.0,,0.14,0.0
0,14.0,,0.14,0.0
0,14.0,,0.14,0.0
0,14.0,,0.14,0.0
0,14.0,,0.14,0.0
0,7.0,False,0.07,0.0
0,7.0,,0.07,0.0
0,7.0,,0.07,0.0
0,7.0,,0.07,0.0
0,7.0,,0.07,0.0
87,7.0,,0.07,6.090000000000001
0,7.0,,0.07,0.0
0,7.0,,0.07,0.0
0,7.0,,0.07,0.0
100,7.0,,0.07,7.000000000000001
0,7.0,,0.07,0.0
0,7.0,,0.07,0.0
0,7.0,,0.07,0.0
0,7.0,,0.07,0.0
0,7.0,,0.07,0.0
0,7.0,,0.07,0.0
0,7.0,,0.07,0.0
0,7.0,,0.07,0.0
0,7.0,,0.07,0.0
0,7.0,,0.07,0.0
0,7.0,,0.07,0.0
0,7.0,,0.07,0.0
0,7.0,,0.07,0.0
0,7.0,,0.07,0.0
0,7.0,,0.07,0.0
0,7.0,,0.07,0.0
0,7.0,,0.07,0.0
0,7.0,,0.07,0.0
0,7.0,,0.07,0.0
0,7.0,,0.07,0.0
0,10.0,False,0.1,0.0
0,10.0,,0.1,0.0
0,10.0,,0.1,0.0
0,10.0,,0.1,0.0
0,10.0,,0.1,0.0
0,10.0,,0.1,0.0
0,10.0,,0.1,0.0
0,10.0,,0.1,0.0
79,10.0,,0.1,7.9
0,10.0,,0.1,0.0
0,10.0,,0.1,0.0
0,10.0,,0.1,0.0
0,10.0,,0.1,0.0
0,10.0,,0.1,0.0
0,10.0,,0.1,0.0
80,10.0,,0.1,8.0
0,10.0,,0.1,0.0
0,10.0,,0.1,0.0
0,10.0,,0.1,0.0
0,10.0,,0.1,0.0
100,10.0,,0.1,10.0
0,10.0,,0.1,0.0
0,10.0,,0.1,0.0
0,10.0,,0.1,0.0
0,10.0,,0.1,0.0
0,10.0,,0.1,0.0
0,10.0,,0.1,0.0
0,10.0,,0.1,0.0
0,10.0,,0.1,0.0
0,10.0,,0.1,0.0
0,10.0,,0.1,0.0
0,22.0,False,0.22,0.0
0,22.0,,0.22,0.0
0,22.0,,0.22,0.0
0,22.0,,0.22,0.0
0,22.0,,0.22,0.0
0,22.0,,0.22,0.0
0,22.0,,0.22,0.0
0,22.0,,0.22,0.0
0,22.0,,0.22,0.0
51,22.0,,0.22,11.22
0,22.0,,0.22,0.0
0,22.0,,0.22,0.0
0,22.0,,0.22,0.0
0,22.0,,0.22,0.0
0,22.0,,0.22,0.0
0,22.0,,0.22,0.0
51,22.0,,0.22,11.22
57,22.0,,0.22,12.540000000000001
56,22.0,,0.22,12.32
0,22.0,,0.22,0.0
0,22.0,,0.22,0.0
0,22.0,,0.22,0.0
0,22.0,,0.22,0.0
100,22.0,,0.22,22.0
0,22.0,,0.22,0.0
0,22.0,,0.22,0.0
0,22.0,,0.22,0.0
0,22.0,,0.22,0.0
0,22.0,,0.22,0.0
49,22.0,,0.22,10.78
0,22.0,,0.22,0.0
0,3.0,False,0.03,0.0
0,3.0,,0.03,0.0
0,3.0,,0.03,0.0
0,3.0,,0.03,0.0
100,3.0,,0.03,3.0
0,3.0,,0.03,0.0
0,3.0,,0.03,0.0
0,3.0,,0.03,0.0
0,3.0,,0.03,0.0
0,3.0,,0.03,0.0
0,3.0,,0.03,0.0
0,3.0,,0.03,0.0
0,3.0,,0.03,0.0
0,3.0,,0.03,0.0
0,3.0,,0.03,0.0
0,3.0,,0.03,0.0
0,3.0,,0.03,0.0
0,3.0,,0.03,0.0
0,3.0,,0.03,0.0
0,3.0,,0.03,0.0
0,3.0,,0.03,0.0
0,3.0,,0.03,0.0
0,3.0,,0.03,0.0
0,3.0,,0.03,0.0
0,3.0,,0.03,0.0
0,3.0,,0.03,0.0
0,3.0,,0.03,0.0
0,3.0,,0.03,0.0
